ok,status,latency_ms,error
True,200,77.94,
True,200,50.34,
True,200,46.65,
True,200,54.70,
True,200,36.15,
True,200,39.67,
True,200,51.59,
True,200,29.73,
True,200,49.60,
True,200,45.85,
True,200,38.67,
True,200,50.75,
True,200,43.35,
True,200,49.73,
True,200,38.75,
True,200,58.49,
True,200,43.57,
True,200,62.62,
True,200,47.76,
True,200,43.76,
True,200,42.07,
True,200,38.45,
True,200,53.15,
True,200,39.52,
True,200,36.12,
True,200,44.85,
True,200,28.82,
True,200,55.78,
True,200,37.78,
True,200,44.23,
True,200,30.17,
True,200,35.99,
True,200,65.23,
True,200,55.34,
True,200,51.57,
True,200,47.33,
True,200,72.42,
True,200,32.62,
True,200,50.83,
True,200,47.29,
True,200,37.40,
True,200,48.96,
True,200,33.68,
True,200,38.21,
True,200,26.68,
True,200,37.06,
True,200,29.33,
True,200,34.82,
True,200,25.59,
True,200,33.27,
True,200,29.62,
True,200,29.30,
