ok,status,latency_ms,error
True,200,46.65,
True,200,52.02,
True,200,37.18,
True,200,52.37,
True,200,47.78,
True,200,33.89,
True,200,56.80,
True,200,48.11,
True,200,31.33,
True,200,27.83,
True,200,62.43,
True,200,52.30,
True,200,42.96,
True,200,64.77,
True,200,44.43,
True,200,69.68,
True,200,39.66,
True,200,29.86,
True,200,58.50,
True,200,50.06,
True,200,21.06,
True,200,38.23,
True,200,24.78,
True,200,57.74,
True,200,40.90,
True,200,71.18,
True,200,66.26,
True,200,53.03,
True,200,42.85,
True,200,62.60,
True,200,51.26,
True,200,45.86,
True,200,52.37,
True,200,35.04,
True,200,49.55,
True,200,28.74,
True,200,49.09,
True,200,44.94,
True,200,29.93,
True,200,54.39,
True,200,38.79,
True,200,40.40,
True,200,46.69,
True,200,52.84,
True,200,54.24,
True,200,46.67,
True,200,41.31,
True,200,45.07,
True,200,45.95,
True,200,50.15,
True,200,45.63,
True,200,50.11,
True,200,48.78,
True,200,65.15,
True,200,53.63,
True,200,41.26,
True,200,64.30,
True,200,44.70,
True,200,34.93,
True,200,36.36,
True,200,74.33,
True,200,26.90,
True,200,56.05,
True,200,46.33,
True,200,18.56,
True,200,49.41,
True,200,38.19,
True,200,49.18,
True,200,56.67,
True,200,50.37,
True,200,43.52,
True,200,56.96,
True,200,40.76,
True,200,63.88,
True,200,50.80,
True,200,38.59,
True,200,42.57,
True,200,53.08,
True,200,49.85,
True,200,52.78,
True,200,36.25,
True,200,50.79,
True,200,33.21,
True,200,27.05,
True,200,27.03,
True,200,40.05,
True,200,49.46,
True,200,52.34,
True,200,40.45,
True,200,52.65,
True,200,35.73,
True,200,60.03,
True,200,40.12,
True,200,59.35,
True,200,55.85,
True,200,39.82,
True,200,38.44,
True,200,47.59,
True,200,44.09,
True,200,35.32,
True,200,57.81,
True,200,50.42,
True,200,31.57,
True,200,51.98,
True,200,45.60,
True,200,31.18,
True,200,52.20,
True,200,69.28,
True,200,68.60,
True,200,26.18,
True,200,48.06,
True,200,61.01,
True,200,39.84,
True,200,47.53,
True,200,61.19,
True,200,41.79,
True,200,44.17,
True,200,50.27,
True,200,67.72,
True,200,50.40,
True,200,46.28,
True,200,36.67,
True,200,37.33,
True,200,33.17,
True,200,56.16,
True,200,28.10,
True,200,33.95,
True,200,63.11,
True,200,59.20,
True,200,48.36,
True,200,42.50,
True,200,60.00,
True,200,50.40,
True,200,51.11,
True,200,28.51,
True,200,49.82,
True,200,31.34,
True,200,39.72,
True,200,37.50,
True,200,56.58,
True,200,54.19,
True,200,44.92,
True,200,62.59,
True,200,60.35,
True,200,58.73,
True,200,51.76,
True,200,39.85,
True,200,36.06,
True,200,61.78,
True,200,45.78,
True,200,57.97,
True,200,52.93,
True,200,54.61,
True,200,67.21,
True,200,48.58,
True,200,53.05,
True,200,47.64,
True,200,44.07,
True,200,60.75,
True,200,62.98,
True,200,47.49,
True,200,57.12,
True,200,58.30,
True,200,32.70,
True,200,40.44,
True,200,33.77,
True,200,46.13,
True,200,55.21,
True,200,60.08,
True,200,76.45,
True,200,53.06,
True,200,49.78,
True,200,50.71,
True,200,42.81,
True,200,34.22,
True,200,42.51,
True,200,36.44,
True,200,66.69,
True,200,44.32,
True,200,42.76,
True,200,45.71,
True,200,31.54,
True,200,39.19,
True,200,55.72,
True,200,40.81,
True,200,38.61,
True,200,55.18,
True,200,39.45,
True,200,46.41,
True,200,56.89,
True,200,31.89,
True,200,38.39,
True,200,58.88,
True,200,45.60,
True,200,64.01,
True,200,42.53,
True,200,42.58,
True,200,34.62,
True,200,38.11,
True,200,38.85,
True,200,40.61,
True,200,63.49,
True,200,49.40,
True,200,62.86,
True,200,41.93,
True,200,41.81,
True,200,47.79,
True,200,38.35,
True,200,59.29,
True,200,57.22,
True,200,53.93,
True,200,51.64,
True,200,53.71,
True,200,37.50,
True,200,51.75,
True,200,50.95,
True,200,48.58,
True,200,43.62,
True,200,47.73,
True,200,62.42,
True,200,54.18,
True,200,46.08,
True,200,42.12,
True,200,39.97,
True,200,39.44,
True,200,53.13,
True,200,49.66,
True,200,39.47,
True,200,58.51,
True,200,56.64,
True,200,34.03,
True,200,51.31,
True,200,37.77,
True,200,49.97,
True,200,46.67,
True,200,57.30,
True,200,61.80,
True,200,34.37,
True,200,39.20,
True,200,41.37,
True,200,50.86,
True,200,49.63,
True,200,54.30,
True,200,56.70,
True,200,40.60,
True,200,42.01,
True,200,25.27,
True,200,33.05,
True,200,44.84,
True,200,57.39,
True,200,53.20,
True,200,40.60,
True,200,48.05,
True,200,52.80,
True,200,39.27,
True,200,41.17,
True,200,58.56,
True,200,28.47,
True,200,36.26,
True,200,51.87,
True,200,45.25,
True,200,24.90,
True,200,29.24,
True,200,55.15,
True,200,54.58,
True,200,36.15,
True,200,38.38,
True,200,51.61,
True,200,53.54,
True,200,29.04,
True,200,69.69,
True,200,51.81,
True,200,57.69,
True,200,67.51,
True,200,40.58,
True,200,37.03,
True,200,69.73,
True,200,58.35,
True,200,54.24,
True,200,47.00,
True,200,77.11,
True,200,53.86,
True,200,38.58,
True,200,40.84,
True,200,54.73,
True,200,37.75,
True,200,50.81,
True,200,52.16,
True,200,58.47,
True,200,42.96,
True,200,41.04,
True,200,46.33,
True,200,39.81,
True,200,47.06,
True,200,39.16,
True,200,43.41,
True,200,66.58,
True,200,45.21,
True,200,43.33,
True,200,42.75,
True,200,44.74,
True,200,37.78,
True,200,50.22,
True,200,46.33,
True,200,54.24,
True,200,56.79,
True,200,32.33,
True,200,37.20,
True,200,38.95,
True,200,33.38,
True,200,51.09,
True,200,41.65,
True,200,44.04,
True,200,36.41,
True,200,49.76,
True,200,32.71,
True,200,37.76,
True,200,42.16,
True,200,31.82,
True,200,47.27,
True,200,29.42,
True,200,30.25,
