ok,status,latency_ms,error
True,200,31.26,
True,200,38.08,
True,200,32.98,
True,200,71.09,
True,200,84.87,
True,200,47.88,
True,200,50.45,
True,200,46.81,
True,200,39.76,
True,200,45.47,
True,200,37.45,
True,200,39.42,
True,200,71.53,
True,200,34.22,
True,200,33.22,
True,200,38.60,
True,200,24.72,
True,200,57.08,
True,200,41.05,
True,200,65.97,
True,200,38.79,
True,200,54.10,
True,200,41.31,
True,200,55.79,
True,200,44.24,
True,200,43.43,
True,200,51.04,
True,200,33.77,
True,200,53.39,
True,200,46.18,
True,200,32.58,
True,200,37.30,
True,200,28.65,
True,200,41.30,
True,200,52.47,
True,200,45.14,
True,200,63.20,
True,200,49.48,
True,200,40.14,
True,200,64.39,
True,200,40.63,
True,200,43.52,
True,200,58.47,
True,200,71.98,
True,200,42.01,
True,200,33.14,
True,200,34.15,
True,200,49.99,
True,200,55.50,
True,200,73.64,
True,200,45.17,
True,200,59.69,
True,200,56.47,
True,200,44.74,
True,200,32.61,
True,200,39.81,
True,200,34.55,
True,200,84.59,
True,200,52.53,
True,200,52.67,
True,200,32.99,
True,200,44.66,
True,200,63.16,
True,200,41.58,
True,200,50.71,
True,200,56.25,
True,200,32.41,
True,200,56.64,
True,200,45.41,
True,200,52.29,
True,200,38.53,
True,200,54.52,
True,200,38.63,
True,200,25.61,
True,200,42.12,
True,200,25.20,
True,200,61.98,
True,200,45.54,
True,200,33.78,
True,200,49.80,
True,200,62.20,
True,200,40.60,
True,200,47.73,
True,200,26.42,
True,200,36.35,
True,200,60.24,
True,200,62.83,
True,200,43.69,
True,200,41.98,
True,200,56.26,
True,200,58.04,
True,200,40.96,
True,200,40.99,
True,200,47.06,
True,200,43.71,
True,200,47.53,
True,200,38.19,
True,200,46.96,
True,200,31.62,
True,200,35.45,
True,200,57.12,
True,200,38.87,
True,200,53.00,
True,200,48.94,
True,200,46.55,
True,200,34.28,
True,200,73.64,
True,200,42.62,
True,200,45.67,
True,200,41.85,
True,200,37.05,
True,200,41.55,
True,200,55.91,
True,200,59.25,
True,200,37.70,
True,200,59.05,
True,200,32.83,
True,200,45.26,
True,200,50.73,
True,200,49.76,
True,200,50.09,
True,200,32.24,
True,200,47.51,
True,200,27.60,
True,200,40.46,
True,200,36.33,
True,200,48.76,
True,200,46.27,
True,200,58.06,
True,200,36.99,
True,200,37.90,
True,200,36.68,
True,200,50.70,
True,200,28.75,
True,200,36.83,
True,200,26.14,
True,200,48.73,
True,200,48.10,
True,200,43.75,
True,200,41.69,
True,200,32.05,
True,200,58.70,
True,200,67.85,
True,200,53.69,
True,200,38.39,
True,200,43.78,
True,200,47.15,
True,200,51.35,
True,200,29.95,
True,200,46.10,
True,200,68.48,
True,200,49.42,
True,200,55.59,
True,200,43.60,
True,200,37.49,
True,200,54.15,
True,200,35.04,
True,200,50.47,
True,200,49.34,
True,200,44.36,
True,200,57.49,
True,200,40.56,
True,200,53.76,
True,200,57.07,
True,200,50.87,
True,200,34.51,
True,200,41.51,
True,200,47.60,
True,200,61.15,
True,200,42.91,
True,200,30.35,
True,200,32.03,
True,200,34.45,
True,200,42.14,
True,200,43.81,
True,200,37.23,
True,200,44.95,
True,200,30.09,
True,200,53.24,
True,200,57.81,
True,200,58.79,
True,200,37.82,
True,200,39.69,
True,200,55.30,
True,200,42.43,
True,200,45.07,
True,200,41.72,
True,200,30.02,
True,200,34.63,
True,200,62.78,
True,200,35.21,
True,200,51.45,
True,200,37.43,
True,200,50.03,
True,200,35.28,
True,200,34.13,
True,200,52.56,
True,200,61.03,
True,200,70.60,
True,200,39.68,
True,200,40.55,
True,200,47.13,
True,200,72.03,
True,200,40.97,
True,200,60.57,
True,200,42.29,
True,200,37.36,
True,200,40.64,
True,200,39.22,
True,200,46.15,
True,200,42.27,
True,200,36.91,
True,200,40.40,
True,200,29.34,
True,200,52.57,
True,200,29.48,
True,200,48.27,
True,200,63.31,
True,200,52.25,
True,200,44.99,
True,200,36.88,
True,200,45.18,
True,200,29.41,
True,200,61.85,
True,200,43.81,
True,200,55.72,
True,200,44.74,
True,200,25.06,
True,200,38.36,
True,200,43.75,
True,200,41.51,
True,200,40.56,
True,200,65.64,
True,200,34.17,
True,200,43.03,
True,200,47.55,
True,200,20.58,
True,200,21.13,
True,200,42.80,
True,200,42.27,
True,200,61.94,
True,200,49.44,
True,200,35.25,
True,200,42.89,
True,200,45.85,
True,200,41.96,
True,200,47.98,
True,200,54.50,
True,200,35.60,
True,200,44.06,
True,200,52.89,
True,200,70.84,
True,200,65.39,
True,200,43.78,
True,200,83.04,
True,200,45.43,
True,200,41.13,
True,200,43.31,
True,200,37.37,
True,200,67.51,
True,200,46.47,
True,200,41.05,
True,200,30.05,
True,200,49.27,
True,200,33.85,
True,200,41.68,
True,200,38.70,
True,200,55.63,
True,200,34.91,
True,200,40.23,
True,200,54.89,
True,200,67.72,
True,200,63.62,
True,200,42.61,
True,200,55.42,
True,200,57.80,
True,200,28.59,
True,200,37.56,
True,200,42.27,
True,200,51.36,
True,200,46.97,
True,200,43.48,
True,200,42.51,
True,200,45.29,
True,200,51.80,
True,200,51.23,
True,200,41.84,
True,200,71.34,
True,200,81.97,
True,200,51.87,
True,200,31.06,
True,200,34.68,
True,200,36.37,
True,200,47.69,
True,200,58.11,
True,200,26.87,
True,200,46.23,
True,200,36.64,
True,200,52.38,
True,200,57.45,
True,200,36.67,
True,200,58.36,
True,200,32.10,
True,200,56.96,
True,200,72.21,
True,200,31.56,
True,200,78.48,
True,200,35.68,
True,200,19.11,
True,200,50.42,
True,200,55.10,
True,200,43.47,
True,200,24.54,
True,200,50.50,
True,200,47.74,
True,200,39.71,
True,200,48.33,
True,200,51.26,
True,200,72.37,
True,200,39.30,
True,200,59.87,
True,200,43.97,
True,200,40.64,
True,200,62.45,
True,200,34.31,
True,200,38.35,
True,200,36.58,
True,200,28.47,
True,200,46.39,
True,200,48.52,
True,200,40.03,
True,200,24.48,
True,200,39.80,
True,200,46.41,
True,200,34.69,
True,200,42.10,
True,200,47.20,
True,200,38.28,
True,200,51.55,
True,200,36.45,
True,200,63.06,
True,200,54.50,
True,200,40.17,
True,200,37.69,
True,200,42.33,
True,200,56.20,
True,200,59.51,
True,200,83.92,
True,200,30.58,
True,200,37.46,
True,200,51.04,
True,200,25.48,
True,200,30.12,
True,200,41.26,
True,200,41.65,
True,200,37.72,
True,200,26.64,
True,200,24.37,
