ok,status,latency_ms,error
True,200,30.26,
True,200,56.92,
True,200,37.06,
True,200,38.33,
True,200,43.52,
True,200,43.79,
True,200,55.78,
True,200,70.00,
True,200,33.10,
True,200,44.98,
True,200,44.14,
True,200,42.69,
True,200,55.63,
True,200,60.81,
True,200,52.61,
True,200,28.05,
True,200,35.13,
True,200,35.33,
True,200,45.90,
True,200,40.03,
True,200,54.13,
True,200,54.46,
True,200,38.38,
True,200,39.98,
True,200,72.05,
True,200,52.44,
True,200,40.48,
True,200,65.45,
True,200,45.49,
True,200,31.04,
True,200,35.90,
True,200,46.19,
True,200,31.15,
True,200,42.56,
True,200,37.29,
True,200,41.37,
True,200,47.00,
True,200,35.35,
True,200,35.16,
True,200,24.09,
True,200,59.01,
True,200,33.48,
True,200,64.29,
True,200,58.84,
True,200,39.11,
True,200,25.04,
True,200,27.16,
True,200,29.28,
