ok,status,latency_ms,error
True,200,43.19,
True,200,49.16,
True,200,46.25,
True,200,55.21,
True,200,37.92,
True,200,58.85,
True,200,38.38,
True,200,26.72,
True,200,48.66,
True,200,61.40,
True,200,43.56,
True,200,56.91,
True,200,42.20,
True,200,53.51,
True,200,47.10,
True,200,27.36,
True,200,41.58,
True,200,33.66,
True,200,25.18,
True,200,42.18,
True,200,66.19,
True,200,49.42,
True,200,33.65,
True,200,30.17,
True,200,41.11,
True,200,40.41,
True,200,56.20,
True,200,59.93,
True,200,58.90,
True,200,48.43,
True,200,37.91,
True,200,65.63,
True,200,47.08,
True,200,30.57,
True,200,47.14,
True,200,47.55,
True,200,54.06,
True,200,57.88,
True,200,45.65,
True,200,40.37,
True,200,39.86,
True,200,49.66,
True,200,51.65,
True,200,50.70,
True,200,38.99,
True,200,48.50,
True,200,44.03,
True,200,58.59,
True,200,55.71,
True,200,47.78,
True,200,49.05,
True,200,46.23,
True,200,26.85,
True,200,51.27,
True,200,60.99,
True,200,51.56,
True,200,28.62,
True,200,37.12,
True,200,54.60,
True,200,50.99,
True,200,50.95,
True,200,39.32,
True,200,45.40,
True,200,48.80,
True,200,35.91,
True,200,45.54,
True,200,53.57,
True,200,39.47,
True,200,41.51,
True,200,50.68,
True,200,49.58,
True,200,41.49,
True,200,45.15,
True,200,43.75,
True,200,41.31,
True,200,22.63,
True,200,44.67,
True,200,43.52,
True,200,55.71,
True,200,42.43,
True,200,37.83,
True,200,50.61,
True,200,64.36,
True,200,38.59,
True,200,54.83,
True,200,56.10,
True,200,35.47,
True,200,38.77,
True,200,50.99,
True,200,31.38,
True,200,45.53,
True,200,58.03,
True,200,45.19,
True,200,76.28,
True,200,48.95,
True,200,44.95,
True,200,43.87,
True,200,47.06,
True,200,44.67,
True,200,35.17,
True,200,35.27,
True,200,54.15,
True,200,38.43,
True,200,43.91,
True,200,51.36,
True,200,52.26,
True,200,34.79,
True,200,60.15,
True,200,48.20,
True,200,37.01,
True,200,41.30,
True,200,39.17,
True,200,48.15,
True,200,60.30,
True,200,65.59,
True,200,47.85,
True,200,33.25,
True,200,57.76,
True,200,36.24,
True,200,39.01,
True,200,40.47,
True,200,49.03,
True,200,53.26,
True,200,39.00,
True,200,54.44,
True,200,67.57,
True,200,28.04,
True,200,46.27,
True,200,34.12,
True,200,44.88,
True,200,55.09,
True,200,40.73,
True,200,59.62,
True,200,53.83,
True,200,32.56,
True,200,49.68,
True,200,42.76,
True,200,42.91,
True,200,61.79,
True,200,41.05,
True,200,51.69,
True,200,45.51,
True,200,51.86,
True,200,49.50,
True,200,38.14,
True,200,47.19,
True,200,40.08,
True,200,36.50,
True,200,46.59,
True,200,63.18,
True,200,36.65,
True,200,59.02,
True,200,54.18,
True,200,47.20,
True,200,22.24,
True,200,27.09,
True,200,46.93,
True,200,33.58,
True,200,46.48,
True,200,62.15,
True,200,54.19,
True,200,48.52,
True,200,65.07,
True,200,47.48,
True,200,43.33,
True,200,36.01,
True,200,37.11,
True,200,48.43,
True,200,38.48,
True,200,78.92,
True,200,42.23,
True,200,48.71,
True,200,55.03,
True,200,41.38,
True,200,49.76,
True,200,47.53,
True,200,49.50,
True,200,42.94,
True,200,58.15,
True,200,47.41,
True,200,50.90,
True,200,47.67,
True,200,37.58,
True,200,44.31,
True,200,43.10,
True,200,40.52,
True,200,48.52,
True,200,45.36,
True,200,45.51,
True,200,41.23,
True,200,50.01,
True,200,38.39,
True,200,47.65,
True,200,48.34,
True,200,37.86,
True,200,42.75,
True,200,60.88,
True,200,57.90,
True,200,44.03,
True,200,46.86,
True,200,58.47,
True,200,41.59,
True,200,40.55,
True,200,54.60,
True,200,55.39,
True,200,57.19,
True,200,52.03,
True,200,58.69,
True,200,36.86,
True,200,32.45,
True,200,48.52,
True,200,49.82,
True,200,44.86,
True,200,43.62,
True,200,45.10,
True,200,50.33,
True,200,57.37,
True,200,45.00,
True,200,43.87,
True,200,44.59,
True,200,28.39,
True,200,49.89,
True,200,30.75,
True,200,47.92,
True,200,43.90,
True,200,58.82,
True,200,46.00,
True,200,42.98,
True,200,36.73,
True,200,57.76,
True,200,49.81,
True,200,36.68,
True,200,35.16,
True,200,42.77,
True,200,66.52,
True,200,59.84,
True,200,49.55,
True,200,51.50,
True,200,42.50,
True,200,49.35,
True,200,34.37,
True,200,39.90,
True,200,36.86,
True,200,32.99,
True,200,53.99,
True,200,44.94,
True,200,49.23,
True,200,57.68,
True,200,62.93,
True,200,58.17,
True,200,43.25,
True,200,47.83,
True,200,46.71,
True,200,35.13,
True,200,46.38,
True,200,68.35,
True,200,26.45,
True,200,47.62,
True,200,39.44,
True,200,46.50,
True,200,44.53,
True,200,41.42,
True,200,56.44,
True,200,37.15,
True,200,58.06,
True,200,40.01,
True,200,50.77,
True,200,49.23,
True,200,61.76,
True,200,37.25,
True,200,53.82,
True,200,42.34,
True,200,39.01,
True,200,36.22,
True,200,47.03,
True,200,52.86,
True,200,34.00,
True,200,53.09,
True,200,44.75,
True,200,29.71,
True,200,28.72,
True,200,36.46,
True,200,61.88,
True,200,45.02,
True,200,24.15,
True,200,43.34,
True,200,44.31,
True,200,51.48,
True,200,66.18,
True,200,32.24,
True,200,57.39,
True,200,44.48,
True,200,43.86,
True,200,39.32,
True,200,51.32,
True,200,55.67,
True,200,58.89,
True,200,37.55,
True,200,30.15,
True,200,31.51,
True,200,49.69,
True,200,69.86,
True,200,32.66,
True,200,43.41,
True,200,47.74,
True,200,38.29,
True,200,37.01,
True,200,55.81,
True,200,37.99,
True,200,26.19,
True,200,32.51,
True,200,24.43,
True,200,26.40,
True,200,31.48,
True,200,24.80,
